Comment,Label,cluster
"Tngkyu bg karya lu selalu indah, keren,Indonesia makin di kenal luar karena karya lu jugaa, sukses selalu bg, keren bngt gilaaaak, dirgahayu RI 🎉, 🎉🎉",,0
❤❤❤❤❤❤❤,,0
Terimkasih bang alfy atas karya mu yg bgtu memukau dn memberi kita semngat lgi....,,0
"GREAT RESPECT, KEREN BANGET!",,0
Terimakasih karya hebatnya,,0
"Aku sangat bangga dengan Alfy R. dan kawan"", yg punya Jiwa Patriot 
sangat besar, yg kini sudah banyak 
Anak"" Muda yg kurang peduli dengan kemajuan bangsa.",,0
Keren banget kaaa,,0
Istimewa & Luar biasa 🥇🏆,,1
Terimakasih kak dan team..sangat luar biasa dan saya pribadi sangat bangga👍,,1
Qq,,0
"KARYA ANAK BANGSA YANG DILUAR EKSPEKTASI. SEMANGAT BERKARYA ALFI. 
SALAM DARI TANAH ACEH",,0
"terima kasih sudah membuat karya yang sangat apik ini..  merinding campur haru, 
sambil membayangkan saat para atlet kita yg sudah berjuang di olimpiade kemarin berasa Garuda itu memang ada..  Garuda kita sudah bangkit !",,0
Karya yg luar biasa dan membanggakan kan 👍👍,,1
Karyamu sungguh keren luar biasa kak semangaatt terussss,,0
https://youtube.com/shorts/kknhNzBZf38?si=7-EiOpMvFCUCaakF,,0
3 tahun terakhir moment yg selalu di tunggu tiap tgl 17 Agustus selain pengibaran Sang Merah Putih adalah karya Allfy beserta tim,,0
Keren,,0
Mahakarya yang sempurna👍👍,,0
Trimakasih ini kado yg indah untuk bangsa ini. Saya sampai meneteskan air mata keren. Trimakasih bnyk.,,0
Terima kasih banyak atas karya hebat ini ❤,,0
"Insyaallah nanti saya dikasih kesempatan melihat karya @alffy_rev di ulang tahun Indonesia yang ke-100 tahun, amin.",,0
"Semangat terus kak alffy kak linka,dewatlantis,dan seluruh tim ,maha karya yang sangat epic🔥🇲🇨",,0
"Hadiir Bosquuu...sehat selalu dan umur. Semangat , Jayalah selalu NKRI.",,0
Kado yg luar biasa untuk kami dan negara tercinta ❤ trimakasih kak.. semangat dan sukses terus kak alfy..,,0
"Terimakasih Alffy,  Karyamu Sungguh Indah.  Izinkan aku memberi komentar.. 
Bahwa pemilihan suara Once Mekel sungguh tepat,  mengingatkan ku pada agungnya Nusantara. Karena Once dengan segenap karir dan sejarah vokalnya yang legend. 
Pemuda/ tokoh utamanya mengingatkanku pada kisah Sangkuriang. 
Rekaman tahun 1950 tentang kesaksian bahwa ada burung besar di belakang tentara kita yang sedang berjuang,  mengingatkanku pada Surat Al Fiil, pada kisah burung ababil yang diturunkan Allah untuk melawan tentara gajah raja Abrahah. 
Gambaran Burung Garuda yang terbang dan dinaiki oleh pemuda itu mengingatkanku pada Elang terbang yang dulu biasa ada di dongeng Indosiar. 
Namun Naga itu,  entah mengapa mengingatkanku pada iklan bearbrand. 
Dan aksi pemuda itu dalam mengalahkan naganya,  mengingatkanku pada Boboiboy, entahlah. 

Selain dalam narasi aku mendengar tentang ""agungnya Nusantara"" aku juga mendengar tentang ""Tanah dewa"", wah Alffy, bagaimana kalau untuk tahun depan mengajak dewa19 untuk berkolaborasi,   band tersebut merupakan band yang legend bukan? Ahmad Dhani juga merupakan musisi senior yang jenius dalam aransemennya,. Itu hanya usulanku. Tapi pasti banyak hal yang akan dipertimbangkan mungkin terkait teknis dsb kau lah yang lebih tahu. Konsepmu sungguh indah, membuat kami merinding. 

Terakhir,  tentang narasi ""Nirmala Nusantara"" atau the sacred Nusantara,  alias Nusantara yang suci.  Nirmala merupakan kata sastra yang jarang digunakan,  artinya bersih, suci.  Dan aku ingin mengajak pada semua kawan-kawan di sini.  Kita jaga kesucian Nusantara,  jangan menodainya dengan hal-hal yang tidak pantas,  seperti pertengkaran, kenakalan,  kerusakan,  kecurangan,  dusta,  kebohongan.  Nirmala Nusantara.  The Sacred Nusantara.  Nusantara yang Suci.  Dikenal dengan bangsa ramah dan jujur.  Maka mari kita jaga kesucian itu. 

Oh iya Alffy,  tahun depan mungkin aku request pakai kata Indonesia. Karena, sepertinya itu nama yang diberikan oleh pendiri negara kita. nama yang merujuk pada negeri kita yang sekarang.  Adapun Nusantara pada zaman kerajaan Majapahit wilayahnya terlalu luas sampai meliputi Malaysia dan Filiphine.",,0
Bavus banget bang😢😢🎉🎉🎉😊😊😊,,0
Karya yang tak terungkapkan dengan kata-kata. Terima kasih Alfy.,,0
Smoga kak Alfi dan semua team selalu sehat dilindungi Allah dengan terus melahirkan mahakaryanya❤,,0
bikin merinding liat karya ini... bikin mata melek. melek kita harus menjaga kebhinekaan. karna kita bangsa yg besar.,,0
Keren banget bos... Kenapa gak dibikin film aja.🎉🎉🎉🎉,,0
Kak @alffy_rev izin pake soundnya buat Grand Opening Panggung Gembira di pesantren kak🙏,,0
"Jujur karya sebagus ini bertahan di  3 trending,blm memginjak trending 1 skrg sudah di ke 6 trending😢 pdhl yg nonton udah 2jt lebih,semoga mas alffy tetep buat karya walau mgkn biaya nya tdk sedikit dan tetap konsisten dgn karya2 luar biasa nya.tetap semangat 🎉❤",,0
"Luarrrrrr biasa bang Alffy dan seluruh tim Alffy rev, saya ikuti terus dari season awal hingga sekarang ga pernah gagal, @alffy_rev karya yang kalian persembahkan sungguh sangat luar biasa, karya yg dapat melahirkan kembali sejarah negeri kita, awal yg sulit bagi kalian untuk menghidupkan sebuah karya besar namun saat ini kalian sukses 😢, sumpah saya selalu merinding nonton karya @alffy_rev dari season awal, terimakasih banyak untuk kalian semua dan semuga perjalanan berikutnya semakin  sukses 🙏😢.",,0
Karya luar biasa dari alffy rev🔥🔥,,1
"Suksma, karya yg indah 🙏",,0
Seandainya garuda itu beneran ada jadi guard Indonesia masyaallah,,0
ALFFY karyanya tidak di ragukan lagi membanggakan the best 👍👍,,0
Woe kok jadi tranding 6 bjirr,,0
karya yang sangat luar biasa.. aku bangga menjadi anak tanah air tercinta INDONESIA dan semnagat garuda selalu kutanamkan di dadaku. MERDEKA💪💪💪,,1
berpi abng ku,,0
siap komandan nusantara,,0
Terima kasih atas karya yg sungguh hebat ini.. merinding lihat video ini sama lagunya pas sekali,,0
"BANGGA DAN MERINDING 
NONTON INI 
SAYA SEKARANG JUGA LAGI DI NEGARA ORANG TAPI SETIAP KETEMU ORANG DISINI SELALU BERKATA KAMU DARI CHINA 
DENGAN BANGGA SAYA BILANG TIDAK,,SAYA DARI INDONESIA 🇮🇩❤️
LALU ORANG TERSEBUT SEPERTI KAGET😂
INILAH KEBERAGAMAN BUDAYA,SUKU,WARNA KULIT,BAHASA, TAPI TETAP SATU JIKA DI NEGARA ORANG KITA BANGGA MENJADI BANGSA INDONESIA🇮🇩❤️
TERIMA KASIH KAK @alffy_rev BUAT KARYA YANG LUAR BIASA INI,,,AKAN SAYA BUAT SETIAP ORANG DI NEGARA YANG SAYA TINGGAL SEKARANG MELIHAT KARYA INI❤ 🎉🎉🎉",,0
Terimakasih karyanya. Sangat kueren 🔥,,0
Ularnya plagiat,,0
Singkirkan baalawi yg ingin merusak sejarah indonesia😂,,0
"Sukses selalu bang, semoga diberi kesehatan dan umur yang panjang agar terus  membanggakan Indonesia dengan karya-karyamu yang membangkitkan jiwa nasionalisme 🔥",,0
Sungkem SUHU. Karya megah dan indah. Terimakasih.,,0
NKRI HARGA MATI,,0
"Terimakasih atas persembahan karya terbaik u nusantara Indonesia kita, semoga semakin jaya 🥰🙏",,0
"kerennn, berharap bisa menjadi FILM layar lebar ttg legenda Nusantara penuh dg aksi",,0
Kita bangkitkan lagi kejayaan nusantara!,,0
" @alffy_rev  dibuat film layar lebarnya pasti keren ni bg,bakal JD box office no 1 ni",,0
Seru nih kalo di filmkan per season bang... bangga dengan Indonesia ku 😍,,0
Kami sangat support sekali karya2 indah kalian kak ❤,,0
Petcaaaaahhhhh boskuuuu🔥🔥🔥,,0
Selamat dan sukses selalu... bisa kan lain kali bikin film ..ngelunjak xixi ❤,,0
" @alffy_rev  terima kasih mas Alffy,   karya yg sangat luar biasa, sukses selalu ya aamiin",,1
Semoga video ini bisa dilihat oleh ratusan juta manusia ( terutama )  Bangsa Indonesia yang mencintai negerinya ..hormat untuk @Alffy_rev,,0
Harusnya naga berkepala sembilan,,0
"Alhamdulillah visual dan ceritanya seperti yg kami lihat dalam mata batin kami yg lalu,sama, Alhamdulillah ya Rabb kami, ALLAH SWT",,0
Merinding melihatnya.... Terima kasih untuk kado indah di kemerdekaan Republik Indonesia 2024 ini,,0
luar biasa...karya indah dari anak bangsa.... outstanding,,1
Garuda terbang ada 4 menggambarkan 4 pilar kebangsaan❤,,0
apakah ini WDL seri 3 ???,,0
"Penuh emosi menontonya sampai nangis saat garuda keluar, merinding, ini sangat keren.",,0
You're great... thanks untuk karya yang luar biasa ini...❤,,1
Karya terbaik,,0
Merindingsssss❤,,0
"Inilah karyaseni sesungguhnya , lahirlah kembali garuda jayalah nusantara",,0
"Sudah layak bikin film untuk bioskop bang @alffy_rev, kami tunggu karya filmnya 🙏
Menyala Nusantara Indonesia 🔥🔥🔥",,0
Terimakasih kak🙏🏻karya mu sungguh luar biasa❤.,,1
Berasa film avanger... Bisa kalo diangkat ke layar lebar...,,0
wow keren❤,,0
"Siap ...  Merdeka 🇮🇩🇮🇩🇮🇩
BTW please bikin voice narasi yg versi Bahasa Indonesia.",,0
Karya yg selalu ditunggu setiap tahun selain iklan Marjan ❤❤❤❤❤,,0
Terima kasih 🙏,,0
"Sukses sll Alfiy rev
Pesan yg q baca...
Mandala, garuda,candi, dan kitab2 yg di sucikan,, 
Adalah diri yg utuh..
Membentang sebagai nusantara dan pernah jaya.. 
Terberai alam, di telan zaman,Dan di berai mahluk.. 
Mungkinkah saat y tiba.. 
Sadar akan kesatuan yg Satu..
ahlak yg utuh bernama manusia. 
.",,0
"Dada berdebar
Badan merinding
Tangan basah keringat
Mata berkaca-kaca
😢

Ternyata dalam sadar ""AKU BANGGA JADI INDONESIA""
🇮🇩
Sebegitunya lagu ne, MERASUK smpe k dalam.
❤",,0
"Karya luar biasa, persembahan terbaik anak bangsa. trimakasih banyak kak Alvy Reff dan tim, menyuguhkan karya yang patut diapresiasi",,1
Kak dibuat flm kayaknya seru banget,,0
"Luar biasa, karyanya.
Saya sampai merinding dan meneteskan air mata.
Tetap jagalah kelarasan Bumi Pertiwi dan Bhineka Tunggal Ika.😊😊😊",,0
❤,,0
Luar biasaaaaaaa feel nya dpt sesuai keadaan negeri ini,,0
"Salah satu hal yang saya tunggu adalah karya besar Alffy kereeennnnn bgt kaliaaan, ku berdoa sama Allah agar segala kebaikan menyertai km dan team, one day bikin film keren sekelas Avatar, transformer yg mendunia..",,0
"ASLI KEREN... TERIMA KASIH ATAS KARYANYA . AKU TERHARU MENONTONNYA. DIRGAHAYU RI KE 79. NUSANTARA BARU, INDONESIA MAJU. MERDEKA!!!",,1
"Lanjutkan karya2mu kawan,,kami akan selalu mendukungku",,0
Terimakasih sudah membuat karya yg cantik dan membanggakan 🎉,,0
gokil mas,,0
❤❤❤🎉🎉🎉,,0
Kenapa ga ambil dere... Pasti suara vokalnya cocok sama tema ini,,0
"MashaAllah karya yg mahal yg luarr biasa sampai merinding melihatnya ,,terima kasih untuk  karya yg hebat ini kami sgt bngga bs melihat karya anak bangsa sehebat ini,,jaya lah negeri tercinta ku Indonesia 🇮🇩🤲😘",,0
Karya Luar Biasa ❤,,1
"Satu kata ""KEREN""",,0
"dengan sgla jerih payahnya mas alffy rev dan team.
saya hanya bisa mengucapkan terima kasih untuk karya indah dan gagahnya...",,0
Once 🎉🎉🎉,,0
Lu keren bro 😢 terima kasih buat anak rebahan kayak saya ini termotivasi melihat video2 ini semangat di tunggu karya2 mu lagi,,0
HORMAT SLALU 🎉❤🎉,,0
Lanjutkn support ❤❤❤,,0
"Trimakasih atas vidio ini yg mmbuat saya meneteskan air mata 😭, 🎉❤🇮🇩 79 indonesia nusantara semoga semakin maju dan makin berjaya aamiin 🤲🤲🤲, trimakasih kepada pahlawan yang sudah berjuang, alpatihah buat pahlawan yg telah gugur demi bumi pertiwi ini.",,0
tolong produksi merch burung putihh yang lucu ituu kak!! kecil aja kayak gantungan tas gapapa tapi kalo bisa plushie jugaa 😂,,0
Karya yang sangat luar biasa🔥,,1
Best,,0
Semoga kisah sang Garuda sebagai penjaga Nusantara diangkat menjadi film..❤❤❤,,0
Gila keren banget 🤯,,0
"Ma syaa allah 🔥🔥
Terikasih telah membuat karya keren❤",,0
Luar biasa kado nya....🙏🙏🙏,,1
Jos gandos Dos  kang,,0
"Subhanallah terimakasih kadonya, saya bangga menjadi warga NKRI jaya terus negara ku",,0
Rahayu 🙏,,0
Bacot,,0
Keren parah mas bro🥳🥳..!,,0
Terimakasih telah membantu menyelesaikan tugas besar yang menguras jiwa raga ini. semangat terusss kalian hebat❤,,0
Hadir kawasan Jombang Raya ...Terimakasih Karya nya 👍👍👍,,0
selalu dan akan terus cinta dan merawat nusantara indonesia,,0
"sekereenn ituuuu... semangat abang alfy dan team, sukses selalu, karya anak bangsa sekeren ini, bangga banget, terharu nontonnyaaa...",,0
KEREN!!!,,0
"Kado ulang tahun R I yang sangat luar biasa,  kau orang hebat mas Alfi",,1
rasa hormat untuk @alffy_rev dan semua nya...RESPECT,,0
Yesss pokok e,,0
Kak @alffy_rev  kenapa tidak ada animasi komodo,,0
"Master piece!!! Karya anak bangsa yang patut kita banggakan, membuat kita kembali mengenal nilai2 sejarah, nilai luhur pancasila dan kebhinekaan.. Teruslah berkarya dan menginsiprasi kak alfy, jika bukan kita yang mencintai nusantara ini maka siapa lagi yang akan mencintainya!!",,0
Nuhun a❤❤❤,,0
Gg bener🎉🎉🎉,,0
"bang @alffy_rev ngomong"" ada marchendise nya ga? boneka burung jalak bali ato t-shirt? saya mau tuh t-shirt The Guardian of Nusantara 😁",,0
"Lagu &Musik Masih Kurang Greget... ,HarmoniNya Gak Pas... SepertiNya Karena Maksa NgikutI SyairNya....",,0
"Karya yg luar biasa, 🎊🎉🎇",,1
"Bangga banget dengan karya pemuda bangsa ini, setiap detiknya membuat takjub. Rindu banget Garuda kembali seperti itu. Terima kasih bg untuk karyanya",,0
"Sungguh makna yang sangat sangat dalam🥺, udah nonton ulang ulang tapi rasanya masih sama, 'terharu'...
Tutor dong bg🙏🏻",,0
"Menyalaaaa karyanya, MasyaAllah",,0
Maha karya yg tak ternilai.. Saluuttt.. Semangat mas alffy_rev,,0
"Merinding terharu nangis lihat videonya.. Seharusnya seindah ini alam Indonesia, tetap ekstotis dengan alam hutan , binatang, budaya dan akhlaknya, jangan terus terkikir dengan budaya yang kurang berakhlak dan banyaknya pembangunan yang melunturkan warisan budaya",,0
❤,,0
Terimakasih kawan,,0
"Setiap generasi akan melahirkan manusia manusia yang menggetarkan dunia pada masanya , kalian diantara salahsatunya. 
Terimaksaih telah mengisi hidupku dg sepenuh jiwa dan warna.",,0
Kerrrreeennn bngttt❤❤❤❤❤,,0
Luar biasa nih mas Alfy..semoga smakin sukses ya! Keren bro,,0
Apakah nantinya akan rilis dal film penuh yah? Gk sabar nunggu,,0
Terimakasih atas karya mu bang alffy karya karya mu benar benar luar biasa apalagi ini jadi kado indah untuk ulang tahun negeri kita ini,,0
🇲🇨😃👍,,0
Hadirkan lagi nuansa baru yg sepenuh jiwa ini kawan ❤ saya menanti lagi karya mu tahun depan😊 terimakasih tuan🎉,,0
Terimakasih ❤,,0
🦾🦾🦾🦾🦾🦾🖤🖤🖤🥰🥰🥰🥰🥰🙏🏻🙏🏻🙏🏻,,0
Laksanakan,,0
"Nangis gua dalam banget setiap clip maknanya bang 
Dan pengucapan mbah tejo berfikir dan mencerna lebih tentang setiap kalimat😢😢😢",,0
 @alffy_rev  sangat memukau,,0
BETUL,,0
"MasyaAllah keren sekali kaya nya kak🥹sampai netes air mata nontonnya😭🥹sukses selalu kak, semoga kedepannya semakin kereeeeennnnnnnn❤️❤️",,0
Terimakasih.,,0
"Dasyaaat......, Matur nuwun atas karya Yg luar biasa",,1
siapa kira2 sang pewaris dilirik lagu ini...?,,0
Kayaknya ada 1 pulau yg terlupakan d clip ini,,0
BANGGA PUNYA INDONESIA NUSANTARA.. BANGGA PUNYA ANAK MUDA YANG BERJIWA CINTA TANAH AIR NUSANTARA.. ALFY REV.. DUKUNG TERUS UNTUK KARYA-KARYA ALFY REV!!!,,0
"Keren min @alffy_rev, saran updatenya malam tirakatan atau 17 Agustus pagi, atau bisa jam 10 pagi bertepatan waktu proklamasi😊",,0
"semangat kak, terima kasih telah menciptakan karya yang hebattt",,0
nice work man!,,0
Di jadikan film seru nih,,0
NIKMAT TUHANMU YANG MANAKAH YANG KAMU DUSTAKAN....,,0
"Nangis bangetttt😭😭ga paham lagi, sebagus ituuu.. ❤❤❤",,0
"karya yang tidak ada kata yang bisa mendeskripsikannya, terus berkarya bg alfy and team agar anak-anak bangsa Indonesia semakin yakin dan paham bahwa bangsa ini bukan bangsa kecil dan lemah tetapi bangsa ini banyak menyimpan kekuatan dan keindahan alam yang sangat menakjubkan melebihi negara lain. Semoga HUT RI 2025 yang ke 80 semakin menakjubkan dan semoga saya bisa terlibat di dalam project besar itu. Aamiinn.",,0
Love bang Alffy Rev sudah buat kado ulang tahun untuk Nusantara,,0
"Terima kasih atas karya luar biasa ini, setiap sya menonton vidionya sya selalu menangis terharu dgn bangsa Nusa Antara Republik Indonesia",,1
Tiap kali mau 17an yg paling kutunggu karya Alffy rev.. thanx sudah membakar semangat Nusantara kami 🇮🇩💪,,0
Sowon salam teko mojokerto,,0
"merinding, terharu, terpana. Luar biasa karyamu Mas Alffy.",,1
Mantaap Nusantara....,,0
"Alffy rev dan tim : karya kalian sangat membanggakan kita semua terkhusus untuk Indonesia,, teruslah berkarya dan tunjukkan kepada dunia supaya bangsa kita makin di kenal banyak orang luar dan tidak di pandang sebalah mata👍👍

Di tunggu untuk karya selanjutnya kami selalu tetap mendukung kalian ❤️👍🙏",,0
"Bagus bgt kak, ayo bikin film nya",,0
”لا يوجد في الهند سياسي شجاع بما فيه الكفاية لأن يحاول شرح أن الأبقار يمكن أكلها.“ - انديرا غاندي، إبنت مهاتما غاندي.,,0
"""إن السلام ليس مجرد رؤية نبيلة للإنسانية.

بل السلام نداء إلى العمل.

فلنلتزم ببناء السلام وبالدفع بعجلته وبجعله واقعا دائما لما فيه خير الجميع.""

-- الأمين العام للأمم المتحدة في رسالة بمناسبة اليوم الدولي للسلام.
😊
🙏🏻",,0
Terimakasih telah menyampaikan pesan dari pimpinan Atlantis 🤟,,0
seru ni kalo di buat film,,0
"Sangat mengapresiasi karya ..
Ini adalah contoh bentuk memahami karakteristik Budaya Indonesia, 
Contoh bentuk peduli dengan budaya kita sendiri,

Harus perluas wawasan budaya yang kita miliki dan Klaim hak milik kita , Jangan Sampai direbut sama Negara Sebelah/ Negara Lain.",,0
Tlong kesulawesi juga,,0
rahayu indahing nuswantara langgeng,,0
Sungguh karya yg luar biasa untuk NUSANTARA,,1
"Semangat & tetep berkarya untuk Indonesia, karya @alfy.rev yang senantiasa dinanti bukan hanya oleh anak negeri namun telah diakui manca negara
#alfy.rev mendunia",,0
Bang sumpah u kereen bangetttt😢,,0
"""التاريخ يعيد نفسه مرتين، المرة الأولى كمأساة والثانية كمهزلة"". - كارل ماركس. Karl Marx.",,0
Aku cinta indonesia,,0
Aku cinta indonesia,,0
Terima kasih ... Sungguh karya yg membanggakan ❤,,0
